"month","account","total_transfer_in","total_transfer_out","account_monthly_balance"
1,"587327364369880192","3980.74","2300.37","1680.37"
2,"587327364369880192","1790.48","1627.27","1843.58"
3,"587327364369880192","5276.73","987.27","6133.039999999999"
4,"587327364369880192","8564.05","5193.36","9503.73"
5,"587327364369880192","4209.05","3964.2","9748.58"
6,"587327364369880192","5545.93","3688.8199999999997","11605.69"
7,"587327364369880192","5221.66","4583.51","12243.84"
8,"587327364369880192","5310.22","1593.15","15960.91"
9,"587327364369880192","7849.670000000001","1856.92","21953.66"
10,"587327364369880192","4044.14","735.02","25262.78"
11,"587327364369880192","2442.81","1219.95","26485.64"
12,"587327364369880192","3271.51","734.66","29022.489999999998"
1,"587835035581060736","528.3","0","528.3"
2,"587835035581060736","0","0","528.3"
3,"587835035581060736","346.26","0","874.56"
4,"587835035581060736","609.61","0","1484.17"
5,"587835035581060736","0","450.06","1034.1100000000001"
6,"587835035581060736","338.44","0","1372.5500000000002"
8,"587835035581060736","1140.41","1989.44","523.5200000000002"
9,"587835035581060736","0","0","523.5200000000002"
10,"587835035581060736","239.65","0","763.1700000000002"
11,"587835035581060736","1684.8","338.26","2109.71"
12,"587835035581060736","2382.54","0","4492.25"
1,"588256937865681536","0","1132.87","-1132.87"
2,"588256937865681536","366.27","0","-766.5999999999999"
3,"588256937865681536","317.98","0","-448.6199999999999"
4,"588256937865681536","0","1888.48","-2337.1"
5,"588256937865681536","2843.9700000000003","0","506.87000000000035"
6,"588256937865681536","4444.639999999999","0","4951.51"
7,"588256937865681536","1583.68","0","6535.1900000000005"
8,"588256937865681536","1121.05","196.27","7459.97"
9,"588256937865681536","3765.1400000000003","0","11225.11"
11,"588256937865681536","0","0","11225.11"
12,"588256937865681536","1390.05","0","12615.16"
1,"588766085014053760","4416.4","622.46","3793.9399999999996"
2,"588766085014053760","4269.43","2221.43","5841.9400000000005"
3,"588766085014053760","2303.27","1030.71","7114.5"
4,"588766085014053760","466.44","1084.1","6496.84"
5,"588766085014053760","1417.15","2079.84","5834.15"
6,"588766085014053760","881.54","1404.88","5310.8099999999995"
7,"588766085014053760","1790.21","931.62","6169.4"
8,"588766085014053760","1179.76","1638.96","5710.2"
9,"588766085014053760","2415.44","1232.09","6893.55"
10,"588766085014053760","1454.33","0","8347.880000000001"
11,"588766085014053760","2859.8","1205.42","10002.260000000002"
12,"588766085014053760","2369.8","890.33","11481.730000000003"
1,"589575782169422080","4335.9","1805.75","2530.1499999999996"
2,"589575782169422080","6801.24","1164.34","8167.049999999999"
3,"589575782169422080","13064.74","3740.1099999999997","17491.68"
4,"589575782169422080","1164.91","3175.29","15481.300000000001"
5,"589575782169422080","2798.3599999999997","2272.16","16007.5"
6,"589575782169422080","3142.74","3745.14","15405.1"
7,"589575782169422080","8787.18","1867.6299999999999","22324.65"
8,"589575782169422080","9626.940000000002","2688.39","29263.200000000004"
9,"589575782169422080","2890.15","2162.52","29990.830000000005"
10,"589575782169422080","7510.93","2297.35","35204.41"
11,"589575782169422080","6598.41","4383.43","37419.39"
12,"589575782169422080","2063.23","3171.6800000000003","36310.94"
1,"590751465563026176","3940.58","2478.97","1461.6100000000001"
2,"590751465563026176","1624.06","4142.02","-1056.3500000000004"
3,"590751465563026176","7733.870000000001","268.71","6408.81"
4,"590751465563026176","3076.94","0","9485.75"
5,"590751465563026176","8051.29","0","17537.04"
6,"590751465563026176","2831.2799999999997","0","20368.32"
7,"590751465563026176","4015.88","0","24384.2"
8,"590751465563026176","1491.05","0","25875.25"
9,"590751465563026176","3133.9100000000003","1175.16","27834"
10,"590751465563026176","1973.6","214.91","29592.69"
11,"590751465563026176","1240.7","1343.64","29489.75"
12,"590751465563026176","0","1214.29","28275.46"
1,"592940067261574784","3733.77","3250.29","483.48"
2,"592940067261574784","7132.879999999999","1425.79","6190.57"
3,"592940067261574784","7752.93","3593.0999999999995","10350.400000000001"
4,"592940067261574784","4409.93","2272.8900000000003","12487.440000000002"
5,"592940067261574784","10148.989999999998","2211.15","20425.28"
6,"592940067261574784","6446.18","2788.31","24083.149999999998"
7,"592940067261574784","6726.21","2959.6800000000003","27849.679999999997"
8,"592940067261574784","12845","1167.62","39527.06"
9,"592940067261574784","6881.26","4638.06","41770.259999999995"
10,"592940067261574784","4080.13","1240.65","44609.74"
11,"592940067261574784","681.47","2337.93","42953.28"
12,"592940067261574784","11986.41","947.5","53992.19"
1,"595511415810913920","1091.67","1824.0800000000002","-732.4100000000001"
2,"595511415810913920","121.63","717.12","-1327.9"
3,"595511415810913920","6336.73","0","5008.83"
4,"595511415810913920","7124.540000000001","3117.38","9015.990000000002"
5,"595511415810913920","1653.63","1394.08","9275.54"
6,"595511415810913920","5109.03","0","14384.57"
7,"595511415810913920","0","1745.9","12638.67"
8,"595511415810913920","4264.13","470.36","16432.44"
9,"595511415810913920","5309.879999999999","0","21742.32"
10,"595511415810913920","3090.42","4024.0299999999997","20808.71"
11,"595511415810913920","3067.98","1213.29","22663.399999999998"
12,"595511415810913920","2407.76","900.43","24170.73"
1,"595607238529758592","0","561.67","-561.67"
2,"595607238529758592","2387.78","0","1826.1100000000001"
3,"595607238529758592","0","607.77","1218.3400000000001"
4,"595607238529758592","0","1801.77","-583.4299999999998"
6,"595607238529758592","216.27","0","-367.15999999999985"
7,"595607238529758592","0","0","-367.15999999999985"
9,"595607238529758592","0","0","-367.15999999999985"
11,"595607238529758592","1015.33","0","648.1700000000002"
12,"595607238529758592","0","0","648.1700000000002"
1,"596409598910741504","0","0","0"
2,"596409598910741504","3908.8700000000003","1436.74","2472.13"
3,"596409598910741504","0","0","2472.13"
4,"596409598910741504","481.95","0","2954.08"
5,"596409598910741504","0","0","2954.08"
6,"596409598910741504","1810.57","177.62","4587.03"
7,"596409598910741504","0","1376.86","3210.17"
8,"596409598910741504","2051.7","342.57","4919.3"
9,"596409598910741504","8.93","1131.06","3797.17"
10,"596409598910741504","1420.53","517.37","4700.33"
11,"596409598910741504","0","1698.4","3001.93"
12,"596409598910741504","705.58","0","3707.5099999999998"
1,"596485711754471680","1590.2200000000003","0","1590.2200000000003"
3,"596485711754471680","0","0","1590.2200000000003"
4,"596485711754471680","4611.71","0","6201.93"
5,"596485711754471680","903.92","1907.33","5198.52"
6,"596485711754471680","1080.28","0","6278.8"
7,"596485711754471680","0","0","6278.8"
8,"596485711754471680","1071.83","91.59","7259.04"
9,"596485711754471680","0","1355.41","5903.63"
10,"596485711754471680","0","0","5903.63"
11,"596485711754471680","0","0","5903.63"
12,"596485711754471680","0","1732.29","4171.34"
1,"599972019729654912","5422.880000000001","891.93","4530.950000000001"
2,"599972019729654912","0","1165.56","3365.390000000001"
3,"599972019729654912","2048.8","1536.68","3877.510000000001"
4,"599972019729654912","4102.19","1048.97","6930.7300000000005"
5,"599972019729654912","1662.8","3018.3500000000004","5575.18"
6,"599972019729654912","2169.14","1714.63","6029.6900000000005"
7,"599972019729654912","2538.06","0","8567.75"
8,"599972019729654912","0","0","8567.75"
9,"599972019729654912","2093.3599999999997","0","10661.11"
10,"599972019729654912","5986.59","2017.75","14629.95"
11,"599972019729654912","300.71","0","14930.66"
12,"599972019729654912","0","1500.26","13430.4"
1,"601169823994689280","1806.64","0","1806.64"
2,"601169823994689280","1628.79","258.67","3176.76"
3,"601169823994689280","0","0","3176.76"
4,"601169823994689280","3103.38","0","6280.14"
5,"601169823994689280","0","0","6280.14"
6,"601169823994689280","4039.01","615.51","9703.64"
7,"601169823994689280","101.17","1600.98","8203.83"
8,"601169823994689280","1214.6","0","9418.43"
9,"601169823994689280","446","0","9864.43"
10,"601169823994689280","1189.42","500.77","10553.08"
11,"601169823994689280","56.15","1639.08","8970.15"
12,"601169823994689280","2266.82","0","11236.97"
1,"604313683776150272","3691.76","2169.6","1522.1600000000003"
2,"604313683776150272","10679.84","5816","6386"
3,"604313683776150272","10918.4","3701.57","13602.83"
4,"604313683776150272","5185.92","2566.1099999999997","16222.64"
5,"604313683776150272","6063.629999999999","1545.13","20741.14"
6,"604313683776150272","5967.45","4819.84","21888.75"
7,"604313683776150272","6003.66","692.74","27199.67"
8,"604313683776150272","7334.700000000001","3399.88","31134.489999999998"
9,"604313683776150272","2606.1899999999996","2661.23","31079.449999999997"
10,"604313683776150272","4061.55","3622.85","31518.149999999998"
11,"604313683776150272","8169.71","1195.3400000000001","38492.52"
12,"604313683776150272","1597.3700000000001","2758.52","37331.369999999995"
1,"606130788148484608","3347.23","3076.45","270.7800000000002"
2,"606130788148484608","1473.29","3484.89","-1740.8199999999997"
3,"606130788148484608","2088.6","936.1899999999999","-588.4099999999999"
4,"606130788148484608","4979.66","856.97","3534.2799999999997"
5,"606130788148484608","8703","0","12237.279999999999"
6,"606130788148484608","7085.719999999999","1884.45","17438.55"
7,"606130788148484608","6855.43","302.58","23991.4"
8,"606130788148484608","3480.54","1414.5500000000002","26057.39"
9,"606130788148484608","5613.93","0","31671.32"
10,"606130788148484608","7676.610000000001","2001.82","37346.11"
11,"606130788148484608","10946.650000000001","840.0500000000001","47452.71000000001"
12,"606130788148484608","3981.07","0","51433.780000000006"
1,"606315321193932800","3955.16","3339.96","615.1999999999998"
2,"606315321193932800","3806.7799999999997","1152.21","3269.7699999999995"
3,"606315321193932800","1891.9700000000003","134.56","5027.18"
4,"606315321193932800","1396.44","1634.28","4789.34"
5,"606315321193932800","5945.91","2028.95","8706.3"
6,"606315321193932800","4990.5599999999995","0","13696.859999999999"
7,"606315321193932800","635.84","269.49","14063.21"
8,"606315321193932800","3897.02","2595.0499999999997","15365.18"
9,"606315321193932800","7024.33","1396.53","20992.98"
10,"606315321193932800","8365.699999999999","4586.1","24772.579999999998"
11,"606315321193932800","4274","1985.75","27060.829999999998"
12,"606315321193932800","5531.98","1104.95","31487.859999999997"
1,"606713192955631744","1239.3400000000001","0","1239.3400000000001"
2,"606713192955631744","2257.52","0","3496.86"
3,"606713192955631744","9768.25","4183.62","9081.49"
4,"606713192955631744","7588.75","4894.41","11775.83"
5,"606713192955631744","3836.35","1002.42","14609.76"
6,"606713192955631744","5781.3","3207.57","17183.49"
7,"606713192955631744","7414.9400000000005","360.38","24238.050000000003"
8,"606713192955631744","1988.98","3700.44","22526.590000000004"
9,"606713192955631744","4612.58","4334.91","22804.260000000002"
10,"606713192955631744","5471.300000000001","0","28275.560000000005"
11,"606713192955631744","6094.01","2548.6400000000003","31820.930000000004"
12,"606713192955631744","5714.530000000001","3113.77","34421.69"
1,"610675003166192128","2959.0600000000004","4568.5","-1609.4399999999996"
2,"610675003166192128","6315.08","3951.15","754.4900000000002"
3,"610675003166192128","8797.56","110.68","9441.369999999999"
4,"610675003166192128","17178.08","1065.23","25554.22"
5,"610675003166192128","3768.33","3184.7200000000003","26137.83"
6,"610675003166192128","3316.88","1717","27737.710000000003"
7,"610675003166192128","7642.43","5441.85","29938.29"
8,"610675003166192128","2503.89","2068.1","30374.08"
9,"610675003166192128","3397.38","0","33771.46"
10,"610675003166192128","8524.91","1769.97","40526.4"
11,"610675003166192128","5672.530000000001","7783.2","38415.73"
12,"610675003166192128","3037.83","7349.869999999999","34103.69"
1,"611045000345424256","4901.84","2749.49","2152.3500000000004"
2,"611045000345424256","1593.73","1448.32","2297.76"
3,"611045000345424256","1544.73","2304.93","1537.5600000000004"
4,"611045000345424256","0","179.1","1358.4600000000005"
5,"611045000345424256","4233.5","1265.16","4326.800000000001"
6,"611045000345424256","3582.66","1213.13","6696.330000000001"
7,"611045000345424256","0","1227.72","5468.610000000001"
8,"611045000345424256","3037.05","0","8505.66"
9,"611045000345424256","2283.8199999999997","982.97","9806.51"
10,"611045000345424256","1361.24","1218.12","9949.630000000001"
11,"611045000345424256","1609.8700000000001","0","11559.500000000002"
12,"611045000345424256","4782.48","1532.04","14809.940000000002"
1,"611534731740880000","1871.8","0","1871.8"
2,"611534731740880000","2791.7","1371.1","3292.3999999999996"
3,"611534731740880000","1652.91","0","4945.3099999999995"
4,"611534731740880000","3603.85","0","8549.16"
5,"611534731740880000","662.1","0","9211.26"
6,"611534731740880000","1903.67","369.25","10745.68"
7,"611534731740880000","823.32","0","11569"
8,"611534731740880000","3628.59","0","15197.59"
9,"611534731740880000","3169.67","0","18367.260000000002"
10,"611534731740880000","6194.870000000001","0","24562.130000000005"
11,"611534731740880000","486.2","880.32","24168.010000000006"
12,"611534731740880000","4387.990000000001","1760.7","26795.300000000007"
1,"612306466379244032","272.24","0","272.24"
2,"612306466379244032","47.43","0","319.67"
3,"612306466379244032","2907.12","1963.04","1263.75"
4,"612306466379244032","3653.04","0","4916.79"
5,"612306466379244032","2698.77","0","7615.5599999999995"
6,"612306466379244032","95.46","0","7711.0199999999995"
7,"612306466379244032","1986.03","1266.71","8430.34"
8,"612306466379244032","0","1220","7210.34"
9,"612306466379244032","398.92","0","7609.26"
10,"612306466379244032","1503.54","0","9112.8"
11,"612306466379244032","1615.64","932.55","9795.89"
12,"612306466379244032","870.22","2139.59","8526.519999999999"
